Customer_Age,Gender,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,High_Utilization,Activity_Decline,Low_Engagement,Avg_Transaction_Amount,Credit_Dependency,High_Value_Customer,Multi_Product_User,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Attrition_Flag
51,1,2,44,3,2,3,3477.363044111679,0,3477.363044111679,0.5518230466091563,2243,44,0.5431143449847542,0.0,0,1,0,51.03368203558852,0.0,0,0,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,1
47,0,1,40,5,2,2,3653.3648588116093,0,3653.3648588116093,0.628297281069421,1998,43,0.46687837721924436,0.0,0,1,0,45.57267618173497,0.0,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,1
51,0,4,40,2,2,3,2660.87829986896,0,2660.87829986896,0.8169699332682313,797,22,0.47931200973867194,0.0,0,1,0,38.768837966469754,0.0,0,0,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,1
45,0,2,36,3,2,3,2224.8087293391704,0,2224.8087293391704,0.7063443504627885,2496,45,0.5451691309464269,0.0,0,1,0,55.47273573812338,0.0,0,0,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,1
43,1,3,26,4,2,2,25197.259342136727,939,24257.299015210137,0.5123743451442965,2117,38,0.31755786829367555,0.03709163931139268,0,1,0,55.32357904265699,0.0372915676628058,0,1,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,1
40,0,1,28,3,2,2,1477.109136910692,516,960.458757397482,0.7278375596779956,2202,45,0.6208397806534669,0.3502116108949702,0,1,0,48.91816125075214,0.3497482685644886,0,0,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,1
45,1,2,25,5,1,3,23069.498170407376,0,23069.498170407376,0.9039096091099001,8748,75,0.8417745505094352,0.0,0,0,0,116.15660712992972,0.0,1,1,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,1
56,0,2,45,1,3,1,2789.4717138061474,1858,931.4233458362264,0.6417574786831629,2611,34,0.4513578875635028,0.6660483679699208,0,1,0,80.43546940690307,0.6663351132820079,0,0,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,1
42,0,2,33,4,2,4,5829.27845526027,0,5829.27845526027,0.6072153589434479,2945,37,0.6326962708314591,0.0,0,1,0,79.1491603018017,0.0,0,1,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,1
45,0,1,37,3,2,3,4240.891871264252,2517,1723.891871264252,0.7029222142148163,2131,45,0.6749098805395002,0.5943125437696537,0,0,0,47.03206039737642,0.5941151936336709,0,0,False,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,1
43,0,3,36,4,2,1,2410.5266523682435,1006,1403.5273390588068,0.6829439485012598,2475,43,0.4808069098619443,0.41802768240408844,0,1,0,57.426020775059946,0.41773241535991606,0,1,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,1
55,1,0,40,4,2,2,12636.777606846463,0,12636.777606846463,0.9830974054996618,5104,56,0.5440045515492901,0.0,0,1,0,91.49950736358895,0.0,1,1,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,1
47,0,2,34,4,3,2,5885.007581134929,0,5885.007581134929,0.551254466036245,2231,40,0.3843053565960627,0.0,0,1,0,55.81994367050124,0.0,0,1,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,1
52,1,0,43,2,3,3,34516.0,2315,32200.43840278353,0.4275588128120752,1528,43,0.5570927241096263,0.06750622537863103,0,1,0,34.92366034002843,0.06708661482258864,0,0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1
48,1,4,32,5,3,3,18130.095563210147,149,17980.15846046182,0.9098101582532426,10133,67,0.7417950426066422,0.008504835660094173,0,0,0,150.49466054598307,0.008565876528126525,1,1,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,1
42,0,2,31,2,2,5,2488.55064152108,1946,542.5466830267287,0.6255965056423266,2243,46,0.4313221403617533,0.7823976249033895,1,1,0,48.44911613395985,0.7826153481478231,0,0,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,1
42,0,3,36,2,2,3,2295.000379061047,0,2295.000379061047,0.7014394010835456,2297,38,0.33467952238308063,0.0,0,1,0,60.28851604947539,0.0,0,0,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,1
43,0,3,35,4,3,2,6078.312085211967,726,5351.6934005838575,0.9766879147880325,4857,56,0.6328828945000918,0.11910268147017306,0,1,1,86.30519243797613,0.11950965207699178,1,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1
40,1,2,28,3,2,3,17643.336942166785,174,17468.931448257426,0.7241417896670643,5336,63,0.6103675216345683,0.00975293880414176,0,1,0,83.41309003582288,0.009746590695728065,0,0,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,1
53,0,1,37,1,2,3,1438.3,0,1438.3,0.6563853928254061,803,19,0.48056365105199694,0.0,0,1,0,41.24591586260904,0.0,0,0,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,1
43,1,2,27,2,2,3,3206.3566459477765,2517,689.3566459477763,0.5627132918955526,792,14,0.26626582302042145,0.7868189872522399,1,1,0,54.322822470941965,0.7866929422777198,0,0,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,1
43,0,3,26,1,2,3,1715.5416391258684,622,1092.6745373402002,0.6659096331821783,2222,39,0.6515475545307806,0.3633904329157377,0,0,0,56.90847895873276,0.36381566145162264,0,0,False,True,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,1
57,0,1,45,2,2,3,1438.3,0,1438.3,0.6023748734623068,747,16,0.2256041877562822,0.0,0,1,0,45.80545126038272,0.0,0,0,False,True,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,1
50,0,0,32,4,2,2,1763.6825958286158,347,1416.4901520900466,0.8563819833493004,2350,47,0.5120161447944791,0.19635324478576976,0,1,0,49.76366848099646,0.19664442110870864,0,1,False,True,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,1
48,0,3,43,1,3,3,2042.5984367445665,426,1616.0127931103939,0.6668275961206308,2429,43,0.5337146913491346,0.2083492742028344,0,1,0,56.115422366585804,0.20832640451864123,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1
40,1,4,30,3,3,2,19764.98808178876,849,18915.285907076686,0.812637697653622,2582,44,0.46870751595428817,0.04307246046927559,0,1,0,57.956797981023016,0.04295329970235933,0,0,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,1
42,1,3,32,4,2,2,7398.93322692382,0,7398.93322692382,0.6295910441141042,2190,42,0.5570677632462769,0.0,0,1,0,51.43013150164047,0.0,0,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,1
57,1,1,46,3,3,4,4669.926099936324,0,4669.926099936324,0.9715857915564705,8867,73,1.2154259465667638,0.0,0,0,0,121.27195785304798,0.0,1,0,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,1
48,0,2,40,3,2,3,1730.9535845777773,1593,137.33438650555507,0.7956220511559673,2487,41,0.5994739392051435,0.9239941406160497,1,1,0,60.81022771549898,0.9237531579710883,0,0,True,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,1
45,0,3,31,3,3,4,2172.2947129879217,0,2172.2947129879217,0.6313530601203792,1973,42,0.5277751547047461,0.0,0,1,0,46.78106149461432,0.0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,1
45,1,3,38,2,3,3,9217.658232153424,18,9199.430875709168,0.6460960032856478,2583,42,0.2771129450419385,0.0020112945041938506,0,1,0,60.86065532420658,0.0020021261472162486,0,0,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,1
55,0,2,36,3,3,2,10147.752339432125,1680,8467.23240607348,0.644822843233123,2633,42,0.4729032175422631,0.16591962569085994,0,1,0,62.71647042018404,0.16579904408686014,0,0,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,1
38,0,1,25,1,2,3,6351.760464748044,0,6351.760464748044,0.6403193586740857,769,16,0.4315948785820997,0.0,0,1,0,48.555895757570255,0.0,0,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,1
40,0,4,36,4,2,3,1498.8878226565948,0,1498.8878226565948,0.6816137385412776,2619,66,0.6045733763000054,0.0,0,1,0,40.358750483125206,0.0,0,0,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,1
43,1,1,36,2,3,3,4332.806594376635,0,4332.806594376635,0.4901362303580672,813,18,0.23221387474798383,0.0,0,1,0,45.659385861133906,0.0,0,0,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,1
41,0,1,31,5,2,3,2081.9594027542653,1749,332.9544320514165,0.7277473067428393,2090,45,0.7543744818218944,0.8407340515352428,1,0,0,45.63283922789835,0.8408670258173943,0,1,False,True,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,1
58,0,1,49,4,2,3,8576.956146374796,894,7682.185916931512,0.5995750477322177,2246,40,0.6544972215720766,0.10416738737240341,0,0,0,55.27398680400563,0.10416508279424694,0,0,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,1
51,0,4,39,2,3,3,2261.538470520356,0,2261.538470520356,0.729005971322326,646,14,0.7187394370308613,0.0,0,0,0,46.0164718616703,0.0,0,0,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,1
50,0,1,39,3,3,2,1596.2881959146666,0,1596.2881959146666,0.7488207660354131,2262,38,0.6045325701207466,0.0,0,1,0,58.813397604662605,0.0,0,0,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,1
48,1,3,43,2,3,2,11332.289210004998,1879,9453.206429327134,0.3662226466682601,1487,35,0.26100810867056334,0.1658345826675648,0,1,0,41.99291505647714,0.16554473074927092,0,0,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,1
34,1,0,28,2,3,3,22452.511354458245,0,22452.511354458245,0.43856032017847923,872,14,0.28294923105525527,0.0,0,1,0,66.32955176734988,0.0,0,0,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,1
44,0,1,32,5,2,2,1731.271836312119,519,1211.686947883367,0.7154170716845869,2348,44,0.39648282897413606,0.2995652605831639,0,1,0,53.45574054592511,0.29960451005024336,0,1,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,1
43,0,3,33,3,3,3,2843.195355372255,0,2843.195355372255,0.9963643366518374,2567,42,0.4996174582556321,0.0,0,1,0,61.001635288504225,0.0,0,0,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,1
42,0,3,34,4,2,3,3504.4907252343605,0,3504.4907252343605,0.9432242101596234,3080,42,0.33010489464569126,0.0,0,1,0,72.22359189992929,0.0,0,1,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1
51,1,1,43,1,3,2,3770.0497790012373,0,3770.0497790012373,0.5440338497208413,2386,50,0.499928981958235,0.0,0,1,1,46.809855005336004,0.0,0,0,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,1
38,0,3,35,4,2,2,6033.521583208021,1407,4626.349195310718,0.7597266031036198,2534,38,0.4402302860337109,0.2328633015518099,0,0,0,67.26807340980865,0.23284190265697968,0,1,False,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,1
37,0,3,22,2,3,1,5673.150387740489,0,5673.150387740489,0.8969374692318911,1100,29,0.5206798089464004,0.0,0,1,1,37.88717420222487,0.0,0,0,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,1
45,0,3,37,1,0,3,13010.452824444039,1913,11096.964465376965,0.6587680052431738,1058,28,0.2808034039052624,0.14702382570963649,0,1,0,36.99812565241897,0.14696943298146545,0,0,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,True,1
51,0,2,45,4,3,2,4046.3483230240913,1744,2301.5890073350906,0.8515180385844419,2416,40,0.4942211637426591,0.43170668191957334,0,0,0,59.50433640944491,0.43149672370067066,0,0,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,1
48,0,1,37,4,2,4,4261.738025304201,2517,1744.7380253042006,0.684347354254209,2005,44,0.742302913668833,0.5914690039691961,0,0,0,45.57410926117467,0.5911781085692238,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1
42,0,4,34,4,2,2,2866.5374715018006,0,2866.5374715018006,0.5876400158598675,2127,47,0.5220975349412704,0.0,0,1,0,45.827430219471054,0.0,0,1,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,1
59,0,1,49,3,3,2,1438.3,1015,423.0600264442679,0.8451513557817447,702,12,0.7223657369522296,0.7062084608613619,0,0,0,57.53772720116544,0.7058610676185302,0,0,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,1
38,0,1,23,1,2,2,31518.774937001595,0,31518.774937001595,0.9218136685198731,7491,64,0.6364995548495722,0.0,0,1,0,116.89264117658568,0.0,1,0,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,1
44,1,3,27,1,2,3,7598.515900310695,2380,5217.899342225501,0.46034919992689527,1779,48,0.6298541838113362,0.3130455315914521,0,1,0,37.18257647434092,0.3131859085996607,0,0,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,1
48,0,2,32,2,2,2,8543.055791106328,1010,7532.0833696196,0.8306520981851843,1310,33,0.7286622816077156,0.11851919800779315,0,0,0,39.08729156020811,0.11831575684363778,0,0,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,1
55,0,3,36,2,2,3,8294.75837260001,1333,6961.334958680816,0.8181518660788126,741,14,0.8246665215463557,0.16063625281721708,0,0,0,57.49157727117039,0.16095449762413755,0,0,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,1
39,1,1,20,3,2,3,4265.519547214251,0,4265.519547214251,0.8740528009838633,8644,64,1.157847974156202,0.0,0,0,0,135.06533820358018,0.0,1,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,1
39,0,3,30,3,3,3,4830.529879952945,0,4830.529879952945,0.7042060613630468,854,21,0.5895589229794704,0.0,0,0,0,40.668846740709014,0.0,0,0,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,1
44,0,2,38,2,4,3,4133.687052599407,620,3513.5212237543997,0.9568923329131656,2591,46,0.5846516629104703,0.15036501648904463,0,1,0,57.1696611272971,0.15017349655304663,0,0,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,1
43,0,2,33,5,1,2,3650.6134860300813,2517,1133.6134860300813,0.8887110855722288,892,21,0.4497867429256164,0.6906717713662299,0,1,0,41.11648434532223,0.6904580724528507,0,0,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,1
38,1,4,32,4,3,3,12241.20681358387,0,12241.20681358387,0.9667139816929505,8808,87,0.9229372596443277,0.0,0,0,0,102.13114965147386,0.0,1,1,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,1
55,0,2,42,4,3,3,14863.747195211648,2430,12433.566302097679,0.4110064626529506,6603,62,0.674394621196226,0.1639066934258785,0,0,0,107.6307619888613,0.16368929151445016,1,1,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,1
45,0,1,40,4,2,3,3202.9062165906385,2517,685.9062165906386,0.7805854056668364,2603,48,0.47677054036994576,0.7866440539632179,1,1,0,54.420195790121355,0.7863959193711647,0,0,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,1
31,0,1,14,1,1,3,4838.196609079994,0,4838.196609079994,0.8390054278039197,8304,64,0.8655955235192105,0.0,0,0,0,128.71260830588537,0.0,1,0,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,1
42,0,3,37,3,3,1,4148.163089086284,26,4121.598537239809,0.5565834142737285,2235,40,0.45298748008896117,0.006220812774174619,0,1,0,55.16570854560988,0.006253425575912297,0,0,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,1
40,1,3,33,3,3,3,11447.210059680834,1198,10248.565080450542,0.4607908087841631,1342,31,0.3319965261400109,0.10523350823576065,0,1,0,41.23483401878812,0.1049752648351937,0,0,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,1
44,0,3,34,4,2,3,2270.9700946139483,0,2270.9700946139483,0.9872458237211456,2771,43,0.5436246057752145,0.0,0,1,0,65.62064401173764,0.0,0,1,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,1
45,0,1,29,5,2,3,1680.7660390415595,0,1680.7660390415595,0.9220740130374574,2728,53,0.5573628632837295,0.0,0,0,0,53.18325302875589,0.0,0,1,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,False,False,1
37,0,2,26,4,2,2,1794.619503135996,1226,567.7395155168015,0.40802420617408486,2085,54,0.7085141490592012,0.6829703379001584,0,1,0,40.032499481017155,0.6825672976715051,0,1,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,1
50,0,3,33,4,3,3,4373.948459326633,0,4373.948459326633,0.6220515406733664,2449,49,0.4783092440401987,0.0,0,1,0,49.829164305000305,0.0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1
52,1,1,34,6,2,3,22176.75533687556,298,21878.22507737099,0.8321332751372812,8082,80,0.8341275930481759,0.014376811364242854,0,0,0,100.71721943777362,0.014353796495075108,1,1,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,1
51,1,2,42,3,2,3,34516.0,168,34347.959809048625,0.9579523749893561,8761,73,0.9564787698673695,0.004651631583428994,0,0,0,118.57068867206182,0.004868472330263391,1,0,False,False,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,1
53,0,3,35,3,2,3,13656.032490331514,0,13656.032490331514,0.4195135581287598,1737,30,0.2724068493082084,0.0,0,1,0,56.52484613656404,0.0,0,0,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,1
58,0,0,48,1,3,2,29372.11505784768,0,29372.11505784768,1.0491065294459019,8129,64,0.5880070364015612,0.0,0,1,0,125.164012712687,0.0,1,0,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,1
50,1,4,41,5,3,1,34516.0,205,34310.436512948,0.9751011672962795,8626,67,0.5551184624674605,0.0062562800407130765,0,1,0,129.53065102626255,0.0059555999261791835,1,1,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,1
42,1,2,35,1,3,3,7986.4678803890365,0,7986.4678803890365,0.45041158249583546,5160,62,0.8325067468393879,0.0,0,1,0,82.9768330145685,0.0,1,0,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,1
43,0,3,34,5,2,4,17629.976515943672,0,17629.976515943672,0.6752222696999769,2382,50,0.7756517259667501,0.0,0,0,0,47.46839654268483,0.0,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,1
55,0,2,45,2,4,3,8783.745076525764,0,8783.745076525764,0.7458466311260107,2524,42,0.5440518142737414,0.0,0,1,0,59.456003370663815,0.0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1
55,1,1,45,3,3,3,12095.626195287574,1704,10390.85881032451,0.9399647337593675,879,14,0.5352753011602613,0.1406600024942592,0,1,0,62.544964613879415,0.14066112327653163,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1
45,0,2,34,3,2,3,3264.951700068613,937,2327.219038857827,0.4063079355454669,1404,30,0.27143102326681434,0.28575339207310846,0,1,0,45.30684412841178,0.2859434723016913,0,0,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,1
46,0,2,36,3,2,2,5635.726547453808,0,5635.726547453808,0.8916948347217366,9737,70,0.8393509304777128,0.0,0,0,0,142.7988179149969,0.0,1,0,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,False,1
40,1,3,27,3,2,3,15187.927696978582,7,15180.87036566716,0.4837759797159551,1886,33,0.43798139575077494,0.0004574196220367005,0,1,0,56.94767668400871,0.0004576145319299327,0,0,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,1
55,0,2,45,2,1,1,2269.795710433501,781,1488.4787781801288,0.49467261400660023,2581,38,0.4822242046688668,0.34354636379225273,0,1,0,67.00963572565931,0.34317063564757555,0,0,False,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,False,1
32,1,0,15,1,1,3,4028.678283897593,0,4028.678283897593,1.0101370568951598,8365,64,0.7856493824938254,0.0,0,0,0,129.03076230689797,0.0,1,0,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,1
44,1,3,31,3,2,2,34516.0,643,33872.81269855461,0.6629469409413311,2062,47,0.6416668603505012,0.01887851553367297,0,1,0,44.33640196825947,0.018634468114653763,0,0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,1
39,1,3,34,4,2,2,7331.845016526686,0,7331.845016526686,0.5998354161114794,2112,43,0.5787278269447338,0.0,0,1,0,48.413229273200436,0.0,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1
49,1,3,43,2,3,2,11366.09237769391,1954,9411.270905353642,0.37700046825023226,1506,36,0.28736478144829525,0.17190935483194908,0,1,0,41.54369395173917,0.17161417011168842,0,0,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,1
48,0,2,32,1,3,2,34516.0,733,33782.09976430345,1.0045384761582474,5193,60,0.6659517527244113,0.020859934604954618,0,0,0,85.41494459137586,0.021262609679469018,1,0,False,True,False,False,False,True,True,True,False,False,True,False,False,True,True,True,False,1
50,1,2,38,4,2,1,34516.0,342,34173.06241394033,0.793021983582799,2117,38,0.4830301304042001,0.010313912362696881,0,1,0,56.78234101366428,0.009935612065699118,0,0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,1
49,0,3,40,3,3,2,4249.187573848644,1950,2298.7924144957315,0.7291609914406653,2511,45,0.4942954004733513,0.45810722782759083,0,1,0,55.01513330940812,0.4582410739373508,0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1
40,0,2,29,5,2,3,6406.637332358965,0,6406.637332358965,0.9271418502511243,2617,42,0.5570130108686938,0.0,0,1,0,61.031434176322065,0.0,0,1,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1
50,1,3,42,6,3,2,34516.0,260,34255.50683935408,0.9742616205581835,8691,66,0.6162322208512743,0.00790573744492842,0,0,0,131.67770233706742,0.0075470263253541135,1,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1
42,0,2,35,3,2,4,8344.711083322463,2206,6138.2631074814635,1.0417961477776327,5192,60,0.6265632652630095,0.26269062753604283,0,0,0,87.63950485361802,0.2628692756654188,1,0,False,False,False,False,False,True,False,True,True,True,False,False,True,False,False,False,False,1
48,0,2,42,3,3,3,1673.8188766742003,0,1673.8188766742003,0.7330821151578353,2807,37,0.3425319642268734,0.0,0,1,0,74.58466725275834,0.0,0,0,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,1
46,0,1,30,3,2,4,1991.136382085714,194,1796.9462374754623,0.6149283166339498,2169,42,0.4271301877490758,0.09401713053176461,0,1,0,51.8778313261925,0.09399329361580439,0,0,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,1
38,0,2,30,5,2,2,3097.9511943705206,0,3097.9511943705206,0.7142439250665316,2683,47,0.5596096065045968,0.0,0,1,0,57.039018160695626,0.0,0,1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,1
40,0,3,30,5,2,4,1470.708827295772,428,1042.451117586123,0.504909434557925,1805,40,0.561002292484355,0.2910545685136805,0,1,0,46.76800136247172,0.2907750194343358,0,0,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,1
49,0,1,34,2,2,2,3006.7396396924637,2517,489.7396396924636,0.6159808732783943,2433,46,0.5082653272120687,0.8371693231557785,1,1,0,53.0546652484304,0.8371536857832211,0,0,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,1
59,0,1,47,1,4,3,28954.38632162933,46,28908.080157882938,0.6478642987884367,2201,27,0.2318931770969126,0.001551495177069838,0,1,0,81.54924212833967,0.0015674157582639611,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,1
46,0,2,34,3,3,3,2719.964215965836,2258,461.02119349120886,0.7433052647817696,2275,39,0.45656757427097727,0.8308860449492542,1,1,0,57.892948697914946,0.8305727551811002,0,0,True,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,1
38,0,2,20,1,2,2,32117.014896399487,0,32117.014896399487,0.8918629592545688,7955,74,0.870576752593484,0.0,0,0,0,107.48508105143348,0.0,1,0,False,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,True,1
44,0,2,28,5,2,3,1879.194053003614,1209,669.729853831676,0.6541887357422463,2578,56,0.7760456867660329,0.6435715244881067,0,1,0,45.549140344721124,0.6434838658952967,0,1,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,1
48,0,2,42,3,3,2,3273.1338370354624,0,3273.1338370354624,0.5563098631806427,2042,35,0.3263697978176921,0.0,0,1,0,60.04269205248306,0.0,0,0,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,1
59,0,0,54,2,5,3,3880.759295355245,2224,1655.8089394456754,0.5638210044991142,1834,39,0.6373473098250085,0.5744736946741056,0,1,0,46.00776323139938,0.5739813196086903,0,0,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,1
52,0,2,46,2,3,2,11174.516893472459,1747,9426.990372822884,0.46110813244696736,1665,35,0.3548089316508935,0.15676326032478757,0,0,0,46.81169926836161,0.1564292664694909,0,0,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,1
49,0,1,36,4,2,3,3274.619489840201,0,3274.619489840201,0.7929839704442212,965,22,1.016002692902624,0.0,0,0,0,43.00795468012748,0.0,0,0,False,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,1
55,0,1,47,2,5,3,1708.7128951988261,0,1708.7128951988261,0.7691816864501038,2724,36,0.4180414506595343,0.0,0,1,0,74.1265806261977,0.0,0,0,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,1
46,0,4,40,3,3,4,6467.488156761652,0,6467.488156761652,0.6775721435143934,2349,41,0.45915362796675796,0.0,0,1,0,57.48022521735695,0.0,0,0,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,1
36,0,2,27,3,2,2,5905.879370350662,2482,3422.921201516002,0.8319039948769114,2761,45,0.4789753754737506,0.4206133033500315,0,1,0,61.16051078455797,0.4202846994692715,0,0,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,1
47,1,2,42,4,2,3,14684.442646145568,2138,12546.24917661671,0.7531199034735444,1498,31,0.47270397503519024,0.14467447472468345,0,1,0,47.02748659136286,0.14446592294962637,0,1,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,1
